medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_postcode,pickup_neighborhood,pickup_hour,dropoff_postcode,dropoff_neighborhood,dropoff_hour
3346CBFFB9F629C45F236ADB661960E2,C86388261212C902C45134D2B525C04F,VTS,4,,2013-01-13 09:33:00,2013-01-13 09:40:00,1,420,2.31,-73.982071,40.768028,-73.978691,40.744762,10023,San Juan Hill,09,10016,Tudor City,
4F113FA705089DCA788671B63C766061,1B05A2DF93309A92846900D6C6F376EB,VTS,1,,2013-01-13 09:15:00,2013-01-13 09:35:00,6,1200,10.07,-73.977074,40.762035,-73.86367,40.768993,10019,Diamond District,09,11369,East Elmhurst,
62099C3783738399C97EE0D4E35A3F0A,0BDB857DCD33B00CDEC14B171231DDC3,VTS,1,,2013-01-13 09:24:00,2013-01-13 09:36:00,1,720,3.56,-73.959045,40.809505,-73.947563,40.774464,10040,Morningside Heights,09,10028,Yorkville,
389A20E67D9E24A76DAE17B8A9B92470,5FF16A2DA76372B6290FD409864EC590,VTS,1,,2013-01-13 09:34:00,2013-01-13 09:40:00,1,360,1.29,-74.000076,40.742737,-73.993874,40.735039,10011,Chelsea,09,10003,Washington Square Village,
65122F34C71661D6B7827B4E986E4E2C,CF162F9069217EE4CC6A134DFDA1F394,VTS,1,,2013-01-13 09:26:00,2013-01-13 09:36:00,2,600,3.71,-73.954185,40.80616,-73.968872,40.764282,10026,Hamilton Heights,09,10065,Upper East Side,
6B111958A39B24140C973B262EA9FEA5,D3B035A03C8A34DA17488129DA581EE7,VTS,1,,2013-01-13 09:24:00,2013-01-13 09:40:00,2,960,2.80,-74.001732,40.730591,-73.979576,40.727291,10014,Greenwich Village,09,10009,Loisaida,
EE609D2525C80D9A3F6B5C9943CA6B50,9F7F5B1EF0B94310A920AD8394AE77CC,VTS,1,,2013-01-13 09:30:00,2013-01-13 09:41:00,2,660,3.21,-74.000214,40.71986,-73.98822,40.754875,10013,Little Italy,09,10018,Koreatown,
AA011AAB09733F9EE76DD352BF0E4BF4,C90C0F8F95E1264D9EF380F39F87E0E9,VTS,1,,2013-01-13 09:27:00,2013-01-13 09:36:00,1,540,2.19,-73.978722,40.788021,-73.967583,40.766869,10024,Upper West Side,09,10065,Upper East Side,
44A0060F796C417C171C0364B42236E6,18B179791E62470E074BFEF9B9A354C0,VTS,1,,2013-01-13 09:39:00,2013-01-13 09:41:00,3,120,.52,-73.989449,40.757889,-73.985779,40.762924,10036,Hell's Kitchen,09,10019,Midtown West,
A7DB496017DA565CEDE221B5C8E1D636,28129A20A3F5B2F97F485FAAE9BEFFC0,VTS,1,,2013-01-13 09:41:00,2013-01-13 09:44:00,1,180,1.06,-73.962433,40.769909,-73.97036,40.758492,10021,Yorkville,09,10022,Diamond District,
